Student ID,Name,Age,Gender,Grade,Attendance (%),Exam Score,GPA,Teacher ID,Subject,Classrooms,Library Books,Digital Resources,Lab Facilities,Parent Education,Household Income,Internet Access,Transport,Sports Participation,Clubs Participation,Arts Participation,Semester,Parent Satisfaction,Math Marks,Science Marks,English Marks,History Marks,Computer Science Marks
S02845,Student_2845,15,Female,10,76.78,94,4.7,T0392,History,85,1846,336,Not Available,PhD,54048,No,Bus,Yes,Yes,No,Semester 2,2,69,62,93,54,97
S02846,Student_2846,13,Male,5,95.4,86,4.3,T0170,Science,76,7497,158,Available,Bachelor,67578,Yes,Walk,Yes,Yes,No,Semester 2,2,53,99,72,83,95
S02847,Student_2847,11,Male,5,79.26,63,3.15,T0077,Math,50,9874,74,Available,PhD,51723,No,Bus,No,Yes,Yes,Semester 2,3,71,76,77,67,61
S02848,Student_2848,13,Male,9,99.76,65,3.25,T0453,Geography,55,4632,378,Available,Master,36178,No,Walk,No,No,No,Semester 2,5,56,86,76,84,64
S02849,Student_2849,14,Male,11,71.16,92,4.6,T0297,Computer Science,96,2953,367,Not Available,Master,81286,Yes,Private,No,No,No,Semester 2,5,67,57,81,75,57
S02850,Student_2850,11,Female,6,73.85,69,3.45,T0330,Math,96,1038,13,Available,High School,57622,Yes,Private,Yes,Yes,No,Semester 1,5,59,79,87,78,53
S02851,Student_2851,17,Male,7,76.74,93,4.65,T0063,Math,64,2803,183,Available,PhD,61834,Yes,Private,Yes,No,No,Semester 2,3,80,80,61,90,76
S02852,Student_2852,12,Male,10,94.33,64,3.2,T0270,Science,91,6921,145,Not Available,Bachelor,28055,No,Bus,Yes,No,Yes,Semester 2,5,75,56,69,77,86
S02853,Student_2853,12,Female,9,96.36,93,4.65,T0216,English,20,748,411,Available,Bachelor,44687,No,Private,Yes,No,No,Semester 2,1,96,79,55,55,63
S02854,Student_2854,15,Female,10,72.14,75,3.75,T0190,Math,35,9732,253,Available,Bachelor,75318,No,Walk,Yes,Yes,Yes,Semester 1,5,94,67,52,75,88
S02855,Student_2855,11,Male,10,70.97,58,2.9,T0075,English,81,1891,69,Not Available,Bachelor,59848,No,Walk,Yes,Yes,Yes,Semester 1,5,75,72,52,67,64
S02856,Student_2856,10,Female,7,92.34,50,2.5,T0174,History,91,2672,54,Not Available,Master,60829,No,Private,No,Yes,Yes,Semester 1,2,74,87,72,79,68
S02857,Student_2857,11,Male,6,74.0,84,4.2,T0067,Computer Science,22,1835,81,Not Available,PhD,93929,No,Private,Yes,No,No,Semester 2,5,67,94,58,82,63
S02858,Student_2858,14,Female,5,73.99,93,4.65,T0093,Science,45,2759,104,Not Available,Master,63613,Yes,Walk,Yes,No,No,Semester 1,4,73,90,82,81,56
S02859,Student_2859,10,Male,8,70.67,69,3.45,T0053,Geography,73,7115,40,Not Available,PhD,29581,Yes,Private,Yes,Yes,Yes,Semester 1,3,93,79,85,99,55
S02860,Student_2860,16,Male,10,71.49,94,4.7,T0496,Math,60,6034,165,Not Available,High School,65101,Yes,Private,No,No,Yes,Semester 2,2,64,79,61,75,83
S02861,Student_2861,16,Male,8,77.91,55,2.75,T0436,Computer Science,85,9191,385,Not Available,PhD,44940,Yes,Private,No,No,Yes,Semester 2,3,57,57,75,71,73
S02862,Student_2862,17,Male,6,71.95,91,4.55,T0094,Computer Science,31,1310,249,Not Available,Bachelor,88907,No,Walk,No,Yes,No,Semester 2,4,92,61,86,83,74
S02863,Student_2863,16,Male,8,81.07,59,2.95,T0113,English,69,5484,73,Not Available,Master,31016,Yes,Walk,No,No,Yes,Semester 1,2,74,59,99,98,90
S02864,Student_2864,12,Female,10,94.98,97,4.85,T0229,Math,11,7848,430,Not Available,Bachelor,42943,Yes,Private,No,No,No,Semester 1,2,84,56,97,61,74
S02865,Student_2865,11,Male,7,79.79,82,4.1,T0250,Computer Science,65,8056,332,Not Available,PhD,74617,Yes,Walk,No,No,Yes,Semester 1,4,73,88,59,71,99
S02866,Student_2866,16,Male,8,91.84,65,3.25,T0391,Science,49,4213,118,Not Available,PhD,96585,Yes,Private,No,Yes,No,Semester 1,4,95,66,93,70,96
S02867,Student_2867,13,Male,6,72.82,85,4.25,T0209,Geography,37,4204,472,Not Available,High School,22237,No,Private,No,Yes,Yes,Semester 1,1,89,81,60,73,64
S02868,Student_2868,15,Male,6,89.78,55,2.75,T0468,History,86,1710,77,Not Available,PhD,85263,Yes,Private,Yes,No,No,Semester 1,2,87,54,68,74,91
S02869,Student_2869,13,Male,11,79.5,68,3.4,T0182,History,12,4245,44,Available,PhD,89980,No,Bus,Yes,No,No,Semester 1,3,70,91,54,51,52
S02870,Student_2870,16,Female,11,92.49,80,4.0,T0267,English,72,8291,260,Not Available,Bachelor,40852,Yes,Bus,Yes,No,No,Semester 1,5,50,70,73,50,85
S02871,Student_2871,17,Female,7,74.09,51,2.55,T0492,Computer Science,32,1991,363,Not Available,PhD,25758,No,Private,Yes,No,Yes,Semester 1,4,75,80,84,59,51
S02872,Student_2872,15,Male,8,96.94,67,3.35,T0281,History,64,7801,45,Available,PhD,64322,Yes,Bus,No,No,No,Semester 1,1,59,64,77,83,71
S02873,Student_2873,14,Female,8,77.28,91,4.55,T0443,English,41,6960,450,Available,Master,65003,No,Private,Yes,No,Yes,Semester 2,4,75,62,79,54,77
S02874,Student_2874,13,Male,11,80.59,77,3.85,T0472,Geography,93,3548,463,Available,Master,29176,No,Bus,Yes,No,No,Semester 1,3,51,95,68,66,81
S02875,Student_2875,17,Female,5,98.51,53,2.65,T0450,Math,37,5419,141,Not Available,High School,49658,No,Private,Yes,No,No,Semester 2,5,89,98,55,50,88
S02876,Student_2876,11,Female,9,87.35,50,2.5,T0155,Science,17,3434,314,Available,High School,25674,Yes,Bus,Yes,Yes,No,Semester 2,5,63,56,98,63,74
S02877,Student_2877,11,Male,6,80.97,96,4.8,T0083,Geography,12,6610,231,Not Available,Bachelor,37910,Yes,Walk,Yes,Yes,No,Semester 1,4,82,73,94,70,50
S02878,Student_2878,13,Female,5,98.49,91,4.55,T0186,Geography,98,2317,176,Not Available,Bachelor,47948,Yes,Walk,No,No,Yes,Semester 1,5,88,53,88,55,93
S02879,Student_2879,16,Female,6,79.87,99,4.95,T0349,History,62,7113,283,Available,Master,75941,No,Bus,Yes,No,No,Semester 1,5,50,90,68,60,72
S02880,Student_2880,17,Male,5,72.85,65,3.25,T0485,History,38,4819,69,Available,Master,86572,No,Private,No,No,Yes,Semester 1,3,79,68,80,88,54
S02881,Student_2881,11,Male,11,99.91,94,4.7,T0139,Science,98,1775,351,Available,Master,47749,No,Bus,No,Yes,No,Semester 1,4,86,95,93,69,97
S02882,Student_2882,14,Female,11,78.04,96,4.8,T0055,Math,90,7731,403,Not Available,High School,46678,Yes,Bus,No,No,No,Semester 2,1,67,84,60,69,84
S02883,Student_2883,10,Female,9,95.54,51,2.55,T0019,Geography,68,3377,122,Available,High School,87766,Yes,Walk,Yes,No,Yes,Semester 2,1,79,78,66,70,60
S02884,Student_2884,16,Female,5,74.97,85,4.25,T0348,Computer Science,33,4514,230,Available,PhD,37426,No,Walk,No,No,Yes,Semester 2,2,76,85,66,73,64
S02885,Student_2885,17,Male,6,91.94,50,2.5,T0423,History,47,4587,288,Available,High School,65418,Yes,Walk,Yes,Yes,Yes,Semester 2,3,98,83,99,90,54
S02886,Student_2886,14,Female,8,85.73,88,4.4,T0469,Geography,37,1647,77,Available,PhD,60709,No,Bus,Yes,Yes,Yes,Semester 2,4,98,57,64,75,87
S02887,Student_2887,17,Female,6,99.43,72,3.6,T0346,Math,71,737,324,Available,Bachelor,48680,Yes,Walk,Yes,No,Yes,Semester 2,5,79,51,55,52,53
S02888,Student_2888,15,Female,10,86.58,75,3.75,T0470,English,60,2622,476,Available,High School,26168,No,Walk,No,No,Yes,Semester 1,3,94,53,81,87,93
S02889,Student_2889,14,Male,11,70.75,60,3.0,T0454,Math,16,8109,355,Available,Bachelor,89191,No,Walk,Yes,No,Yes,Semester 2,4,85,51,89,90,59
S02890,Student_2890,16,Male,7,88.12,91,4.55,T0267,Geography,32,5095,272,Available,PhD,67076,No,Private,Yes,Yes,Yes,Semester 1,4,70,79,60,87,58
S02891,Student_2891,15,Male,7,74.36,50,2.5,T0142,Geography,55,4483,278,Not Available,Bachelor,21080,Yes,Private,No,Yes,No,Semester 2,3,65,78,62,77,82
S02892,Student_2892,16,Male,11,93.96,60,3.0,T0316,Science,99,8634,140,Available,Bachelor,97333,Yes,Bus,No,No,Yes,Semester 2,3,66,53,66,59,91
S02893,Student_2893,11,Female,10,95.7,73,3.65,T0164,Geography,87,6106,433,Not Available,High School,69975,No,Walk,Yes,No,No,Semester 2,3,67,70,77,73,55
S02894,Student_2894,10,Male,7,84.46,59,2.95,T0252,History,37,9678,276,Available,PhD,56018,Yes,Bus,No,Yes,Yes,Semester 2,2,83,58,98,89,95
S02895,Student_2895,16,Female,11,93.5,63,3.15,T0232,Computer Science,33,2123,217,Not Available,PhD,87651,Yes,Bus,No,Yes,Yes,Semester 1,5,70,51,67,97,76
S02896,Student_2896,16,Female,7,74.35,63,3.15,T0297,Science,16,7726,221,Not Available,Master,93775,No,Walk,No,Yes,Yes,Semester 1,3,61,69,77,56,92
S02897,Student_2897,11,Female,11,84.76,56,2.8,T0386,Geography,88,1222,60,Not Available,High School,31927,Yes,Bus,Yes,No,Yes,Semester 2,2,80,98,97,72,77
S02898,Student_2898,12,Female,9,81.82,72,3.6,T0441,Math,58,1595,480,Available,High School,20944,Yes,Walk,No,Yes,No,Semester 1,1,59,82,65,72,95
S02899,Student_2899,11,Male,8,88.34,92,4.6,T0363,Geography,12,4327,416,Not Available,PhD,72420,Yes,Walk,Yes,Yes,Yes,Semester 2,2,90,55,85,73,92
S02900,Student_2900,15,Male,8,71.33,71,3.55,T0060,Math,11,4785,297,Not Available,High School,39503,Yes,Private,Yes,Yes,Yes,Semester 2,5,53,78,98,80,83
S02901,Student_2901,11,Male,6,92.56,85,4.25,T0404,Math,16,1495,434,Available,Bachelor,42456,No,Bus,Yes,No,Yes,Semester 1,1,64,65,89,99,78
S02902,Student_2902,11,Male,10,72.37,76,3.8,T0022,Geography,89,6181,51,Available,Master,30175,Yes,Bus,Yes,No,Yes,Semester 2,3,91,85,69,99,81
S02903,Student_2903,10,Male,11,89.69,51,2.55,T0384,Math,30,5161,256,Not Available,PhD,44930,Yes,Walk,Yes,No,Yes,Semester 2,3,90,54,88,96,71
S02904,Student_2904,11,Female,5,70.55,88,4.4,T0126,Computer Science,18,1492,431,Available,High School,23305,Yes,Private,No,Yes,Yes,Semester 2,3,77,86,76,71,64
S02905,Student_2905,17,Male,6,94.96,95,4.75,T0103,English,21,3283,204,Available,High School,73947,No,Private,Yes,Yes,No,Semester 1,3,56,58,89,76,76
S02906,Student_2906,16,Male,6,75.24,68,3.4,T0388,Science,33,8847,253,Available,Bachelor,59537,No,Bus,Yes,No,Yes,Semester 1,1,60,81,82,87,59
S02907,Student_2907,17,Male,11,85.46,56,2.8,T0440,Geography,42,6182,209,Not Available,High School,53136,No,Private,Yes,Yes,No,Semester 1,2,78,86,51,54,74
S02908,Student_2908,10,Male,11,77.84,61,3.05,T0221,English,87,6461,367,Not Available,High School,47562,Yes,Bus,No,No,No,Semester 1,2,83,83,62,67,60
S02909,Student_2909,13,Female,6,91.68,52,2.6,T0110,Math,52,5268,130,Available,Bachelor,64953,No,Bus,Yes,Yes,Yes,Semester 2,4,79,88,51,57,57
S02910,Student_2910,12,Female,6,79.64,96,4.8,T0058,Math,91,6260,497,Not Available,High School,96730,Yes,Private,No,No,Yes,Semester 1,2,76,96,86,84,70
S02911,Student_2911,17,Female,8,91.74,54,2.7,T0472,Science,14,5704,343,Available,Master,95624,No,Walk,No,No,Yes,Semester 2,2,74,89,54,97,57
S02912,Student_2912,10,Female,5,78.55,57,2.85,T0065,English,88,8052,337,Available,Bachelor,71699,No,Bus,No,No,No,Semester 1,2,97,78,55,98,86
S02913,Student_2913,15,Female,6,92.57,63,3.15,T0472,English,80,8746,212,Available,PhD,39194,Yes,Bus,Yes,Yes,Yes,Semester 2,2,87,80,99,66,73
S02914,Student_2914,13,Male,8,70.92,85,4.25,T0058,Geography,98,584,115,Available,Master,73349,No,Bus,Yes,No,No,Semester 1,2,89,52,81,61,95
S02915,Student_2915,10,Female,6,78.5,56,2.8,T0158,Math,23,6476,259,Available,High School,81241,No,Bus,Yes,No,Yes,Semester 1,1,72,92,97,88,97
S02916,Student_2916,10,Female,7,84.96,56,2.8,T0076,History,45,8647,384,Not Available,Bachelor,90551,No,Private,No,Yes,Yes,Semester 1,5,78,74,73,71,72
S02917,Student_2917,12,Female,6,71.35,99,4.95,T0019,Geography,44,7584,435,Available,Bachelor,55629,No,Private,Yes,Yes,No,Semester 1,5,99,91,66,55,73
S02918,Student_2918,16,Male,11,75.58,95,4.75,T0384,Geography,59,3279,436,Not Available,High School,65251,No,Private,Yes,Yes,Yes,Semester 1,4,60,85,58,79,62
S02919,Student_2919,17,Male,10,98.04,81,4.05,T0485,Geography,97,6555,298,Available,PhD,33895,Yes,Private,No,Yes,Yes,Semester 1,2,53,93,89,51,88
S02920,Student_2920,15,Female,10,99.31,57,2.85,T0190,Science,88,3169,88,Available,Master,78549,Yes,Bus,Yes,No,Yes,Semester 2,3,85,62,89,54,54
S02921,Student_2921,14,Male,6,92.19,61,3.05,T0250,Science,20,1508,174,Not Available,High School,78918,No,Walk,No,No,No,Semester 1,5,80,88,51,51,64
S02922,Student_2922,17,Male,9,77.57,59,2.95,T0360,Geography,33,2864,343,Not Available,PhD,32792,Yes,Walk,Yes,No,No,Semester 1,3,59,68,58,84,73
S02923,Student_2923,14,Female,7,77.82,63,3.15,T0363,Computer Science,84,4186,128,Not Available,Bachelor,83406,Yes,Private,Yes,Yes,No,Semester 2,4,65,65,55,54,60
S02924,Student_2924,10,Male,5,89.37,58,2.9,T0374,History,53,7268,483,Not Available,Bachelor,35430,No,Bus,No,No,No,Semester 1,3,79,91,68,80,66
S02925,Student_2925,11,Male,6,73.53,87,4.35,T0452,English,60,2699,66,Available,Bachelor,59130,No,Private,No,Yes,Yes,Semester 2,2,84,79,82,66,57
S02926,Student_2926,15,Male,5,98.45,79,3.95,T0079,English,26,1409,457,Available,High School,62500,Yes,Walk,Yes,No,No,Semester 1,2,93,88,68,76,91
S02927,Student_2927,13,Female,7,76.74,54,2.7,T0084,Math,79,3939,457,Not Available,PhD,91844,No,Private,Yes,Yes,No,Semester 2,1,66,84,82,80,73
S02928,Student_2928,11,Female,6,99.99,50,2.5,T0172,English,94,6382,197,Not Available,High School,89120,Yes,Bus,Yes,Yes,Yes,Semester 1,2,54,51,94,59,87
S02929,Student_2929,11,Female,9,84.87,50,2.5,T0212,English,17,3413,61,Not Available,High School,81397,Yes,Bus,No,Yes,No,Semester 2,5,52,50,79,61,76
S02930,Student_2930,17,Male,8,93.14,69,3.45,T0374,History,88,5195,81,Not Available,Master,74455,No,Bus,Yes,Yes,Yes,Semester 2,2,65,97,88,67,91
S02931,Student_2931,15,Female,9,70.07,98,4.9,T0445,English,83,1506,250,Not Available,Master,71078,No,Private,Yes,Yes,Yes,Semester 2,2,53,94,62,62,56
S02932,Student_2932,16,Male,11,96.66,60,3.0,T0149,History,37,7614,333,Not Available,Master,51088,Yes,Walk,No,No,No,Semester 1,3,58,52,67,57,73
S02933,Student_2933,10,Male,9,78.1,75,3.75,T0010,Science,88,1643,109,Not Available,PhD,89055,Yes,Bus,Yes,Yes,Yes,Semester 2,4,53,75,51,84,76
S02934,Student_2934,10,Male,8,90.04,93,4.65,T0030,History,21,8052,347,Not Available,Bachelor,29597,No,Walk,Yes,Yes,No,Semester 2,2,70,77,52,93,86
S02935,Student_2935,10,Female,11,94.19,52,2.6,T0280,Science,52,1724,164,Available,Master,22013,No,Walk,Yes,No,Yes,Semester 2,5,59,76,55,53,94
S02936,Student_2936,10,Female,8,74.92,55,2.75,T0432,History,91,4995,68,Available,Bachelor,33465,No,Private,No,Yes,No,Semester 1,4,80,63,77,95,52
S02937,Student_2937,17,Female,10,83.28,92,4.6,T0055,Geography,46,8759,284,Not Available,PhD,85569,No,Private,Yes,No,No,Semester 1,2,66,99,62,56,71
S02938,Student_2938,14,Female,8,84.82,94,4.7,T0360,Computer Science,97,9706,268,Available,Master,47487,No,Walk,No,No,Yes,Semester 1,4,65,92,69,70,97
S02939,Student_2939,10,Male,6,79.36,60,3.0,T0127,Science,72,681,210,Not Available,Master,86939,No,Bus,Yes,Yes,No,Semester 1,5,88,73,81,94,87
S02940,Student_2940,14,Female,5,84.45,57,2.85,T0180,Science,72,6832,304,Available,Bachelor,23219,Yes,Bus,No,No,No,Semester 2,3,96,84,80,93,71
S02941,Student_2941,14,Male,10,79.53,78,3.9,T0232,English,19,5446,331,Not Available,High School,28077,Yes,Private,No,Yes,No,Semester 1,3,99,83,58,64,89
S02942,Student_2942,16,Female,10,80.82,59,2.95,T0381,Science,87,7950,338,Available,PhD,22710,No,Bus,No,Yes,No,Semester 1,1,55,73,52,83,97
S02943,Student_2943,10,Female,5,90.08,83,4.15,T0422,History,89,3445,449,Not Available,PhD,46178,Yes,Walk,No,Yes,Yes,Semester 1,5,79,55,80,71,98
S02944,Student_2944,12,Female,10,88.98,73,3.65,T0451,Geography,46,9346,399,Available,Master,66994,Yes,Bus,No,No,No,Semester 2,2,64,80,64,50,78
S02945,Student_2945,13,Male,8,76.97,95,4.75,T0093,Geography,20,4186,495,Available,PhD,32964,Yes,Private,No,Yes,Yes,Semester 1,2,92,78,53,55,59
S02946,Student_2946,11,Male,9,96.92,97,4.85,T0008,English,99,2788,293,Not Available,Bachelor,48288,Yes,Walk,Yes,No,Yes,Semester 2,1,80,85,98,50,66
S02947,Student_2947,14,Male,7,95.88,66,3.3,T0413,History,28,3331,185,Available,High School,50714,Yes,Walk,No,Yes,Yes,Semester 1,5,79,78,66,68,91
S02948,Student_2948,15,Male,8,85.27,81,4.05,T0247,History,61,9413,107,Available,High School,23602,Yes,Bus,Yes,Yes,No,Semester 1,4,86,62,94,76,56
S02949,Student_2949,15,Male,11,83.0,60,3.0,T0394,Math,27,3748,358,Available,PhD,24096,Yes,Bus,Yes,Yes,Yes,Semester 2,4,65,57,80,59,92
S02950,Student_2950,13,Female,11,81.31,83,4.15,T0453,Science,41,9892,441,Available,High School,91652,Yes,Walk,No,Yes,No,Semester 1,3,93,64,78,63,84
S02951,Student_2951,15,Male,9,91.22,73,3.65,T0331,English,32,9001,460,Not Available,Bachelor,49610,No,Private,Yes,No,Yes,Semester 1,4,85,82,60,83,89
S02952,Student_2952,12,Male,9,90.15,54,2.7,T0196,Geography,21,1525,191,Not Available,Master,86815,No,Private,Yes,Yes,Yes,Semester 1,4,51,74,81,90,52
S02953,Student_2953,15,Male,10,75.89,78,3.9,T0433,Computer Science,67,4912,391,Not Available,Master,85585,No,Bus,Yes,Yes,No,Semester 1,5,77,65,89,81,62
S02954,Student_2954,11,Male,6,90.14,97,4.85,T0442,Math,86,6402,281,Available,PhD,58419,No,Private,No,Yes,Yes,Semester 1,5,97,70,52,52,55
S02955,Student_2955,11,Female,6,77.57,97,4.85,T0163,History,30,4143,44,Not Available,PhD,62734,Yes,Walk,Yes,Yes,No,Semester 1,1,89,86,99,95,66
S02956,Student_2956,14,Male,10,70.56,83,4.15,T0434,Science,30,9059,340,Available,PhD,26539,No,Private,Yes,Yes,No,Semester 2,5,66,94,50,65,51
S02957,Student_2957,10,Female,10,90.98,65,3.25,T0040,Geography,38,5150,372,Available,Master,41754,No,Walk,Yes,Yes,No,Semester 1,1,90,66,57,88,88
S02958,Student_2958,16,Female,5,89.34,74,3.7,T0254,Math,88,1749,96,Available,PhD,24223,Yes,Bus,No,No,Yes,Semester 1,1,87,83,90,82,87
S02959,Student_2959,12,Female,5,82.32,86,4.3,T0396,History,56,3483,167,Not Available,High School,47320,No,Private,No,No,No,Semester 1,2,85,62,66,54,82
S02960,Student_2960,14,Male,7,85.77,57,2.85,T0085,Geography,21,5075,441,Not Available,Master,69339,No,Walk,Yes,No,No,Semester 2,4,81,83,57,84,91
S02961,Student_2961,12,Female,7,98.42,78,3.9,T0272,Geography,67,7947,334,Available,Bachelor,25302,Yes,Bus,Yes,Yes,No,Semester 1,5,74,92,92,66,72
S02962,Student_2962,10,Male,7,87.86,95,4.75,T0078,History,50,9631,125,Available,PhD,83046,No,Walk,No,Yes,Yes,Semester 2,1,62,64,82,72,82
S02963,Student_2963,17,Male,7,89.74,74,3.7,T0213,History,28,4609,17,Not Available,Master,41241,No,Private,Yes,Yes,No,Semester 1,4,63,90,75,75,74
S02964,Student_2964,15,Male,9,71.92,91,4.55,T0304,English,21,4523,116,Available,PhD,53434,Yes,Walk,Yes,No,No,Semester 1,5,93,71,51,95,63
S02965,Student_2965,15,Male,9,74.98,72,3.6,T0255,Geography,32,8469,116,Available,Master,76731,Yes,Bus,No,No,Yes,Semester 1,4,74,53,96,97,84
S02966,Student_2966,16,Male,5,79.03,83,4.15,T0091,History,14,1089,123,Not Available,Master,61892,No,Bus,Yes,Yes,Yes,Semester 2,1,84,98,98,56,79
S02967,Student_2967,10,Female,6,86.18,52,2.6,T0484,Computer Science,35,2282,444,Not Available,Master,50798,No,Private,Yes,No,No,Semester 2,4,78,96,78,90,58
S02968,Student_2968,14,Female,10,93.3,79,3.95,T0385,Computer Science,72,5068,19,Available,Bachelor,25138,No,Bus,Yes,No,No,Semester 1,3,64,88,64,56,79
S02969,Student_2969,16,Male,11,79.64,99,4.95,T0193,Math,61,9899,293,Not Available,Master,89676,Yes,Private,No,Yes,No,Semester 2,4,64,72,79,64,56
S02970,Student_2970,10,Female,6,80.69,83,4.15,T0253,Science,19,4912,429,Available,High School,68901,No,Bus,No,Yes,No,Semester 1,3,96,62,99,79,57
S02971,Student_2971,13,Male,8,77.68,81,4.05,T0278,Computer Science,95,9538,69,Available,PhD,33533,No,Private,No,No,No,Semester 1,5,96,57,93,69,56
S02972,Student_2972,11,Female,9,77.64,78,3.9,T0143,English,48,5180,275,Not Available,PhD,53385,No,Bus,No,No,Yes,Semester 2,1,89,50,95,52,91
S02973,Student_2973,16,Female,7,98.47,58,2.9,T0244,History,32,9490,407,Available,PhD,99480,No,Private,Yes,Yes,Yes,Semester 2,4,66,90,61,71,76
S02974,Student_2974,16,Female,7,89.06,51,2.55,T0212,Science,20,970,111,Not Available,Master,69944,Yes,Walk,No,No,No,Semester 2,4,74,99,51,97,74
S02975,Student_2975,14,Female,8,74.68,88,4.4,T0195,English,81,5327,72,Not Available,PhD,78594,Yes,Walk,No,No,No,Semester 2,4,72,66,70,99,96
S02976,Student_2976,12,Female,6,91.67,56,2.8,T0270,Geography,57,5567,494,Not Available,High School,97721,No,Private,No,Yes,No,Semester 1,1,95,66,78,56,73
S02977,Student_2977,13,Male,7,91.66,95,4.75,T0329,Science,25,3494,184,Available,High School,87980,No,Bus,Yes,Yes,No,Semester 1,4,81,57,78,80,77
S02978,Student_2978,14,Male,6,89.99,54,2.7,T0019,Computer Science,55,3629,206,Not Available,High School,30514,Yes,Bus,Yes,No,Yes,Semester 1,5,80,52,65,98,83
S02979,Student_2979,10,Female,10,74.04,57,2.85,T0040,English,56,6667,321,Available,Bachelor,40617,Yes,Private,No,No,No,Semester 2,5,72,78,80,99,59
S02980,Student_2980,10,Male,8,82.24,81,4.05,T0098,History,57,1813,399,Available,High School,21350,Yes,Bus,Yes,Yes,No,Semester 1,5,87,71,82,52,85
S02981,Student_2981,10,Female,11,73.2,67,3.35,T0004,History,89,7046,231,Not Available,High School,67318,Yes,Private,No,Yes,Yes,Semester 2,5,66,92,51,92,64
S02982,Student_2982,17,Male,6,94.5,87,4.35,T0033,English,78,9739,412,Available,PhD,71358,No,Walk,Yes,Yes,No,Semester 2,2,78,51,93,95,87
S02983,Student_2983,10,Female,10,89.66,95,4.75,T0299,Geography,34,9779,445,Not Available,Master,81178,Yes,Private,No,No,Yes,Semester 2,2,51,51,53,66,52
S02984,Student_2984,12,Female,6,85.22,67,3.35,T0165,Computer Science,86,8434,199,Not Available,PhD,95805,Yes,Bus,Yes,No,No,Semester 1,5,60,97,88,71,61
S02985,Student_2985,13,Female,6,80.29,98,4.9,T0450,English,90,5858,137,Not Available,Bachelor,78465,No,Bus,No,Yes,No,Semester 1,4,65,66,98,86,82
S02986,Student_2986,15,Male,7,75.53,90,4.5,T0027,Math,46,782,442,Available,Bachelor,20608,No,Private,Yes,No,Yes,Semester 2,5,66,58,54,52,75
S02987,Student_2987,11,Male,5,73.19,94,4.7,T0173,English,72,8109,343,Not Available,Bachelor,96657,No,Private,Yes,No,No,Semester 2,2,70,82,51,97,90
S02988,Student_2988,12,Female,9,99.08,65,3.25,T0337,English,38,1898,404,Not Available,High School,68650,No,Private,No,Yes,No,Semester 1,2,70,78,94,79,90
S02989,Student_2989,12,Female,6,75.99,70,3.5,T0113,Computer Science,67,3233,55,Not Available,High School,59834,No,Private,No,No,No,Semester 2,1,55,78,57,73,55
S02990,Student_2990,17,Male,6,71.8,59,2.95,T0434,History,40,4567,78,Available,High School,20167,No,Walk,Yes,No,Yes,Semester 2,1,95,93,99,82,52
S02991,Student_2991,15,Male,6,98.85,91,4.55,T0373,Geography,95,2857,310,Available,Master,68338,No,Bus,Yes,No,Yes,Semester 2,4,94,55,85,92,76
S02992,Student_2992,15,Male,5,86.47,53,2.65,T0380,English,98,3738,360,Not Available,PhD,59543,Yes,Bus,No,No,No,Semester 2,1,72,92,55,59,90
S02993,Student_2993,11,Male,10,93.9,93,4.65,T0095,Science,77,8489,373,Not Available,High School,23256,Yes,Private,No,Yes,Yes,Semester 2,3,81,55,90,56,63
